mass_A
t	x	y
38.83000	-0.05312	-0.00022
38.84000	-0.05440	-0.00030
38.85000	-0.05559	-0.00033
38.86000	-0.05676	-0.00034
38.87000	-0.05790	-0.00038
38.88000	-0.05899	-0.00034
38.89000	-0.06005	-0.00036
38.90000	-0.06102	-0.00030
38.91000	-0.06169	-0.00026
38.92000	-0.06243	-0.00026
38.93000	-0.06310	-0.00023
38.94000	-0.06371	-0.00032
38.95000	-0.06441	-0.00026
38.96000	-0.06483	-0.00032
38.97000	-0.06508	-0.00035
38.98000	-0.06546	-0.00034
38.99000	-0.06586	-0.00042
39.00000	-0.06593	-0.00046
39.01000	-0.06595	-0.00049
39.02000	-0.06594	-0.00052
39.03000	-0.06591	-0.00054
39.04000	-0.06582	-0.00054
39.05000	-0.06566	-0.00054
39.06000	-0.06533	-0.00057
39.07000	-0.06483	-0.00058
39.08000	-0.06461	-0.00058
39.09000	-0.06382	-0.00060
39.10000	-0.06353	-0.00060
39.11000	-0.06267	-0.00063
39.12000	-0.06221	-0.00066
39.13000	-0.06135	-0.00065
39.14000	-0.06043	-0.00069
39.15000	-0.05964	-0.00068
39.16000	-0.05884	-0.00068
39.17000	-0.05776	-0.00070
39.18000	-0.05663	-0.00072
39.19000	-0.05548	-0.00075
39.20000	-0.05426	-0.00083
39.21000	-0.05307	-0.00083
39.22000	-0.05175	-0.00096
39.23000	-0.05048	-0.00094
39.24000	-0.04890	-0.00096
39.25000	-0.04735	-0.00108
39.26000	-0.04579	-0.00141
39.27000	-0.04399	-0.00150
39.28000	-0.04254	-0.00157
39.29000	-0.04062	-0.00163
39.30000	-0.03907	-0.00163
39.31000	-0.03710	-0.00166
39.32000	-0.03551	-0.00170
39.33000	-0.03350	-0.00171
39.34000	-0.03188	-0.00174
39.35000	-0.02988	-0.00176
39.36000	-0.02788	-0.00190
39.37000	-0.02613	-0.00181
39.38000	-0.02408	-0.00179
39.39000	-0.02202	-0.00182
39.40000	-0.02017	-0.00184
39.41000	-0.01820	-0.00175
39.42000	-0.01608	-0.00172
39.43000	-0.01414	-0.00169
39.44000	-0.01216	-0.00156
39.45000	-0.01007	-0.00151
39.46000	-0.00792	-0.00148
39.47000	-0.00592	-0.00147
39.48000	-0.00397	-0.00139
39.49000	-0.00192	-0.00137
39.50000	0.00025	-0.00137
39.51000	0.00195	-0.00133
39.52000	0.00391	-0.00133
39.53000	0.00588	-0.00131
39.54000	0.00765	-0.00128
39.55000	0.00969	-0.00125
39.56000	0.01138	-0.00123
39.57000	0.01314	-0.00119
39.58000	0.01478	-0.00117
39.59000	0.01662	-0.00115
39.60000	0.01824	-0.00113
39.61000	0.02004	-0.00110
39.62000	0.02150	-0.00109
39.63000	0.02325	-0.00101
39.64000	0.02486	-0.00104
39.65000	0.02629	-0.00099
39.66000	0.02794	-0.00095
39.67000	0.02943	-0.00099
39.68000	0.03075	-0.00095
39.69000	0.03199	-0.00097
39.70000	0.03324	-0.00094
39.71000	0.03450	-0.00088
39.72000	0.03562	-0.00086
39.73000	0.03664	-0.00088
39.74000	0.03765	-0.00089
39.75000	0.03875	-0.00090
39.76000	0.03977	-0.00092
39.77000	0.04066	-0.00089
39.78000	0.04141	-0.00094
39.79000	0.04224	-0.00093
39.80000	0.04270	-0.00093
39.81000	0.04335	-0.00094
39.82000	0.04370	-0.00098
39.83000	0.04437	-0.00093
39.84000	0.04469	-0.00098
39.85000	0.04487	-0.00099
39.86000	0.04523	-0.00097
39.87000	0.04569	-0.00100
39.88000	0.04576	-0.00103
39.89000	0.04579	-0.00105
39.90000	0.04580	-0.00105
39.91000	0.04578	-0.00106
39.92000	0.04574	-0.00106
39.93000	0.04563	-0.00107
39.94000	0.04539	-0.00107
39.95000	0.04486	-0.00110
39.96000	0.04463	-0.00111
39.97000	0.04442	-0.00111
39.98000	0.04363	-0.00113
39.99000	0.04333	-0.00114
40.00000	0.04256	-0.00119
40.01000	0.04212	-0.00117
40.02000	0.04121	-0.00118
40.03000	0.04031	-0.00126
40.04000	0.03964	-0.00122
40.05000	0.03879	-0.00122
40.06000	0.03772	-0.00122
40.07000	0.03669	-0.00126
40.08000	0.03552	-0.00133
40.09000	0.03438	-0.00135
40.10000	0.03309	-0.00137
40.11000	0.03186	-0.00137
40.12000	0.03066	-0.00137
40.13000	0.02940	-0.00144
40.14000	0.02818	-0.00141
40.15000	0.02689	-0.00146
40.16000	0.02531	-0.00155
40.17000	0.02378	-0.00146
40.18000	0.02245	-0.00153
40.19000	0.02099	-0.00150
40.20000	0.01934	-0.00160
40.21000	0.01789	-0.00149
40.22000	0.01643	-0.00143
40.23000	0.01469	-0.00148
40.24000	0.01318	-0.00141
40.25000	0.01162	-0.00142
40.26000	0.00992	-0.00142
40.27000	0.00848	-0.00143
40.28000	0.00666	-0.00143
40.29000	0.00503	-0.00138
40.30000	0.00321	-0.00140
40.31000	0.00155	-0.00139
40.32000	-0.00007	-0.00140
40.33000	-0.00183	-0.00136
40.34000	-0.00338	-0.00139
40.35000	-0.00529	-0.00138
40.36000	-0.00680	-0.00142
40.37000	-0.00874	-0.00138
40.38000	-0.01024	-0.00143
40.39000	-0.01217	-0.00140
40.40000	-0.01368	-0.00143
40.41000	-0.01556	-0.00139
40.42000	-0.01710	-0.00142
40.43000	-0.01880	-0.00142
40.44000	-0.02037	-0.00138
40.45000	-0.02181	-0.00141
40.46000	-0.02342	-0.00142
40.47000	-0.02496	-0.00138
40.48000	-0.02636	-0.00141
40.49000	-0.02767	-0.00142
40.50000	-0.02918	-0.00141
40.51000	-0.03064	-0.00138
40.52000	-0.03211	-0.00141
40.53000	-0.03336	-0.00142
40.54000	-0.03457	-0.00145
40.55000	-0.03576	-0.00146
40.56000	-0.03696	-0.00146
40.57000	-0.03810	-0.00145
40.58000	-0.03923	-0.00149
40.59000	-0.04034	-0.00148
40.60000	-0.04143	-0.00149
40.61000	-0.04249	-0.00150
40.62000	-0.04342	-0.00149
40.63000	-0.04417	-0.00151
40.64000	-0.04502	-0.00154
40.65000	-0.04599	-0.00154
40.66000	-0.04653	-0.00156
40.67000	-0.04729	-0.00158
40.68000	-0.04769	-0.00158
40.69000	-0.04840	-0.00159
40.70000	-0.04866	-0.00160
40.71000	-0.04937	-0.00161
40.72000	-0.04964	-0.00163
40.73000	-0.04976	-0.00163
40.74000	-0.04990	-0.00164
40.75000	-0.04993	-0.00163
40.76000	-0.05001	-0.00163
40.77000	-0.04989	-0.00164
40.78000	-0.04980	-0.00165
40.79000	-0.04971	-0.00164
40.80000	-0.04964	-0.00164
40.81000	-0.04956	-0.00163
40.82000	-0.04939	-0.00163
40.83000	-0.04891	-0.00165
40.84000	-0.04851	-0.00165
40.85000	-0.04836	-0.00166
40.86000	-0.04752	-0.00167
40.87000	-0.04726	-0.00166
40.88000	-0.04647	-0.00167
40.89000	-0.04606	-0.00166
40.90000	-0.04511	-0.00167
40.91000	-0.04455	-0.00168
40.92000	-0.04381	-0.00166
40.93000	-0.04278	-0.00167
40.94000	-0.04202	-0.00171
40.95000	-0.04125	-0.00169
40.96000	-0.04031	-0.00166
40.97000	-0.03921	-0.00169
40.98000	-0.03811	-0.00170
40.99000	-0.03697	-0.00171
41.00000	-0.03578	-0.00170
41.01000	-0.03460	-0.00169
41.02000	-0.03342	-0.00169
41.03000	-0.03222	-0.00167
41.04000	-0.03102	-0.00168
41.05000	-0.02982	-0.00166
41.06000	-0.02861	-0.00166
41.07000	-0.02740	-0.00168
41.08000	-0.02617	-0.00165
41.09000	-0.02490	-0.00165
41.10000	-0.02349	-0.00164
41.11000	-0.02226	-0.00169
41.12000	-0.02064	-0.00159
41.13000	-0.01936	-0.00155
41.14000	-0.01810	-0.00154
41.15000	-0.01676	-0.00154
41.16000	-0.01529	-0.00157
41.17000	-0.01365	-0.00150
41.18000	-0.01236	-0.00147
41.19000	-0.01104	-0.00145
41.20000	-0.00961	-0.00143
41.21000	-0.00808	-0.00145
41.22000	-0.00663	-0.00142
41.23000	-0.00533	-0.00139
41.24000	-0.00401	-0.00136
41.25000	-0.00258	-0.00134
41.26000	-0.00109	-0.00137
41.27000	0.00032	-0.00135
41.28000	0.00158	-0.00134
41.29000	0.00284	-0.00132
41.30000	0.00407	-0.00132
41.31000	0.00537	-0.00130
41.32000	0.00654	-0.00130
41.33000	0.00784	-0.00128
41.34000	0.00904	-0.00127
41.35000	0.01007	-0.00126
41.36000	0.01115	-0.00125
41.37000	0.01221	-0.00123
41.38000	0.01331	-0.00121
41.39000	0.01443	-0.00121
41.40000	0.01557	-0.00118
41.41000	0.01665	-0.00118
41.42000	0.01780	-0.00117
41.43000	0.01885	-0.00116
41.44000	0.01991	-0.00114
41.45000	0.02072	-0.00117
41.46000	0.02145	-0.00116
41.47000	0.02248	-0.00115
41.48000	0.02343	-0.00112
41.49000	0.02400	-0.00114
41.50000	0.02480	-0.00113
41.51000	0.02550	-0.00110
41.52000	0.02615	-0.00113
41.53000	0.02704	-0.00113
41.54000	0.02736	-0.00114
41.55000	0.02819	-0.00113
41.56000	0.02846	-0.00114
41.57000	0.02907	-0.00112
41.58000	0.02950	-0.00114
41.59000	0.02965	-0.00114
41.60000	0.02996	-0.00114
41.61000	0.03032	-0.00113
41.62000	0.03061	-0.00115
41.63000	0.03066	-0.00116
41.64000	0.03068	-0.00114
41.65000	0.03068	-0.00116
41.66000	0.03067	-0.00116
41.67000	0.03066	-0.00116
41.68000	0.03058	-0.00116
41.69000	0.03051	-0.00116
41.70000	0.03030	-0.00116
41.71000	0.02989	-0.00119
41.72000	0.02953	-0.00118
41.73000	0.02940	-0.00119
41.74000	0.02887	-0.00121
41.75000	0.02833	-0.00120
41.76000	0.02790	-0.00123
41.77000	0.02725	-0.00123
41.78000	0.02697	-0.00123
41.79000	0.02611	-0.00125
41.80000	0.02570	-0.00126
41.81000	0.02490	-0.00124
41.82000	0.02433	-0.00126
41.83000	0.02367	-0.00125
41.84000	0.02277	-0.00130
41.85000	0.02213	-0.00129
41.86000	0.02136	-0.00127
41.87000	0.02038	-0.00131
41.88000	0.01960	-0.00139
41.89000	0.01878	-0.00131
41.90000	0.01786	-0.00130
41.91000	0.01680	-0.00132
41.92000	0.01577	-0.00134
41.93000	0.01466	-0.00135
41.94000	0.01383	-0.00135
41.95000	0.01311	-0.00135
41.96000	0.01203	-0.00135
41.97000	0.01093	-0.00135
41.98000	0.00980	-0.00136
41.99000	0.00871	-0.00137
42.00000	0.00755	-0.00136
42.01000	0.00636	-0.00136
42.02000	0.00520	-0.00137
42.03000	0.00405	-0.00137
42.04000	0.00288	-0.00136
42.05000	0.00170	-0.00136
42.06000	0.00051	-0.00135
42.07000	-0.00067	-0.00135
42.08000	-0.00182	-0.00135
42.09000	-0.00298	-0.00136
42.10000	-0.00414	-0.00137
42.11000	-0.00534	-0.00138
42.12000	-0.00650	-0.00138
42.13000	-0.00769	-0.00139
42.14000	-0.00885	-0.00139
42.15000	-0.01000	-0.00139
42.16000	-0.01114	-0.00139
42.17000	-0.01228	-0.00141
42.18000	-0.01346	-0.00141
42.19000	-0.01456	-0.00141
42.20000	-0.01574	-0.00141
42.21000	-0.01682	-0.00141
42.22000	-0.01801	-0.00142
42.23000	-0.01899	-0.00143
42.24000	-0.02011	-0.00143
42.25000	-0.02098	-0.00145
42.26000	-0.02179	-0.00145
42.27000	-0.02286	-0.00146
42.28000	-0.02393	-0.00146
42.29000	-0.02489	-0.00144
42.30000	-0.02557	-0.00144
42.31000	-0.02639	-0.00147
42.32000	-0.02742	-0.00146
42.33000	-0.02817	-0.00146
42.34000	-0.02882	-0.00147
42.35000	-0.02978	-0.00148
42.36000	-0.03039	-0.00148
42.37000	-0.03100	-0.00151
42.38000	-0.03161	-0.00149
42.39000	-0.03223	-0.00152
42.40000	-0.03299	-0.00150
42.41000	-0.03340	-0.00152
42.42000	-0.03407	-0.00152
42.43000	-0.03451	-0.00154
42.44000	-0.03471	-0.00153
42.45000	-0.03529	-0.00153
42.46000	-0.03566	-0.00154
42.47000	-0.03577	-0.00153
42.48000	-0.03600	-0.00151
42.49000	-0.03634	-0.00153
42.50000	-0.03670	-0.00153
42.51000	-0.03682	-0.00155
42.52000	-0.03685	-0.00156
42.53000	-0.03687	-0.00156
42.54000	-0.03687	-0.00156
42.55000	-0.03686	-0.00157
42.56000	-0.03685	-0.00157
42.57000	-0.03683	-0.00157
42.58000	-0.03678	-0.00156
42.59000	-0.03675	-0.00157
42.60000	-0.03664	-0.00157
42.61000	-0.03633	-0.00156
42.62000	-0.03599	-0.00157
42.63000	-0.03572	-0.00157
42.64000	-0.03562	-0.00157
42.65000	-0.03538	-0.00159
42.66000	-0.03481	-0.00158
42.67000	-0.03451	-0.00158
42.68000	-0.03426	-0.00160
42.69000	-0.03350	-0.00159
42.70000	-0.03330	-0.00158
42.71000	-0.03255	-0.00160
42.72000	-0.03216	-0.00160
42.73000	-0.03142	-0.00161
42.74000	-0.03096	-0.00159
42.75000	-0.03009	-0.00159
42.76000	-0.02971	-0.00160
42.77000	-0.02881	-0.00159
42.78000	-0.02839	-0.00160
42.79000	-0.02756	-0.00156
42.80000	-0.02668	-0.00157
42.81000	-0.02626	-0.00156
42.82000	-0.02525	-0.00154
42.83000	-0.02442	-0.00156
42.84000	-0.02391	-0.00155
42.85000	-0.02292	-0.00153
42.86000	-0.02200	-0.00154
42.87000	-0.02144	-0.00155
42.88000	-0.02057	-0.00152
42.89000	-0.01955	-0.00151
42.90000	-0.01895	-0.00153
42.91000	-0.01820	-0.00150
42.92000	-0.01716	-0.00149
42.93000	-0.01634	-0.00150
42.94000	-0.01564	-0.00150
42.95000	-0.01472	-0.00147
42.96000	-0.01368	-0.00147
42.97000	-0.01285	-0.00149
42.98000	-0.01214	-0.00147
42.99000	-0.01124	-0.00145
43.00000	-0.01022	-0.00144
43.01000	-0.00936	-0.00144
43.02000	-0.00868	-0.00144
43.03000	-0.00774	-0.00141
43.04000	-0.00673	-0.00140
43.05000	-0.00607	-0.00141
43.06000	-0.00539	-0.00139
43.07000	-0.00437	-0.00138
43.08000	-0.00375	-0.00139
43.09000	-0.00307	-0.00137
43.10000	-0.00205	-0.00136
43.11000	-0.00142	-0.00137
43.12000	-0.00075	-0.00135
43.13000	0.00023	-0.00136
43.14000	0.00071	-0.00136
43.15000	0.00154	-0.00134
43.16000	0.00239	-0.00134
43.17000	0.00289	-0.00135
43.18000	0.00381	-0.00133
43.19000	0.00445	-0.00135
43.20000	0.00504	-0.00132
43.21000	0.00568	-0.00130
43.22000	0.00631	-0.00132
43.23000	0.00720	-0.00129
43.24000	0.00754	-0.00130
43.25000	0.00837	-0.00125
43.26000	0.00863	-0.00129
43.27000	0.00939	-0.00125
43.28000	0.00973	-0.00127
43.29000	0.00995	-0.00127
43.30000	0.01056	-0.00124
43.31000	0.01087	-0.00127
43.32000	0.01102	-0.00128
43.33000	0.01139	-0.00128
43.34000	0.01173	-0.00124
43.35000	0.01200	-0.00126
43.36000	0.01208	-0.00127
43.37000	0.01213	-0.00127
43.38000	0.01221	-0.00127
43.39000	0.01229	-0.00128
43.40000	0.01229	-0.00128
43.41000	0.01229	-0.00129
43.42000	0.01224	-0.00129
43.43000	0.01217	-0.00129
43.44000	0.01212	-0.00129
43.45000	0.01210	-0.00128
43.46000	0.01206	-0.00128
43.47000	0.01204	-0.00129
43.48000	0.01198	-0.00128
43.49000	0.01195	-0.00128
43.50000	0.01189	-0.00128
43.51000	0.01178	-0.00127
43.52000	0.01147	-0.00127
43.53000	0.01118	-0.00132
43.54000	0.01092	-0.00130
43.55000	0.01083	-0.00130
43.56000	0.01073	-0.00130
43.57000	0.01038	-0.00129
43.58000	0.00993	-0.00133
43.59000	0.00971	-0.00131
43.60000	0.00954	-0.00132
43.61000	0.00893	-0.00135
43.62000	0.00855	-0.00132
43.63000	0.00823	-0.00132
43.64000	0.00752	-0.00134
43.65000	0.00728	-0.00133
43.66000	0.00660	-0.00136
43.67000	0.00617	-0.00133
43.68000	0.00548	-0.00137
43.69000	0.00502	-0.00134
43.70000	0.00426	-0.00138
43.71000	0.00384	-0.00134
43.72000	0.00304	-0.00137
43.73000	0.00266	-0.00135
43.74000	0.00189	-0.00138
43.75000	0.00150	-0.00136
43.76000	0.00067	-0.00136
43.77000	0.00032	-0.00135
43.78000	-0.00051	-0.00137
43.79000	-0.00086	-0.00136
43.80000	-0.00173	-0.00138
43.81000	-0.00204	-0.00137
43.82000	-0.00290	-0.00138
43.83000	-0.00320	-0.00137
43.84000	-0.00405	-0.00138
43.85000	-0.00433	-0.00137
43.86000	-0.00518	-0.00139
43.87000	-0.00549	-0.00139
43.88000	-0.00632	-0.00140
43.89000	-0.00664	-0.00140
43.90000	-0.00744	-0.00141
43.91000	-0.00779	-0.00141
43.92000	-0.00857	-0.00142
43.93000	-0.00896	-0.00141
43.94000	-0.00969	-0.00142
43.95000	-0.01011	-0.00141
43.96000	-0.01077	-0.00142
43.97000	-0.01126	-0.00143
43.98000	-0.01175	-0.00142
43.99000	-0.01232	-0.00142
44.00000	-0.01251	-0.00142
44.01000	-0.01310	-0.00142
44.02000	-0.01359	-0.00143
44.03000	-0.01402	-0.00143
44.04000	-0.01460	-0.00142
44.05000	-0.01478	-0.00143
44.06000	-0.01542	-0.00142
44.07000	-0.01589	-0.00143
44.08000	-0.01613	-0.00143
44.09000	-0.01672	-0.00144
44.10000	-0.01706	-0.00145
44.11000	-0.01725	-0.00143
44.12000	-0.01785	-0.00144
44.13000	-0.01820	-0.00145
44.14000	-0.01830	-0.00145
44.15000	-0.01862	-0.00145
44.16000	-0.01912	-0.00145
44.17000	-0.01937	-0.00146
44.18000	-0.01946	-0.00146
44.19000	-0.01961	-0.00146
44.20000	-0.01990	-0.00146
44.21000	-0.02017	-0.00148
44.22000	-0.02047	-0.00148
44.23000	-0.02053	-0.00148
44.24000	-0.02058	-0.00147
44.25000	-0.02061	-0.00147
44.26000	-0.02064	-0.00147
44.27000	-0.02066	-0.00146
44.28000	-0.02069	-0.00146
44.29000	-0.02066	-0.00147
44.30000	-0.02065	-0.00147
44.31000	-0.02063	-0.00147
44.32000	-0.02060	-0.00147
44.33000	-0.02058	-0.00147
44.34000	-0.02056	-0.00147
44.35000	-0.02055	-0.00148
44.36000	-0.02053	-0.00148
44.37000	-0.02052	-0.00148
44.38000	-0.02047	-0.00148
44.39000	-0.02045	-0.00148
44.40000	-0.02035	-0.00148
44.41000	-0.02034	-0.00148
44.42000	-0.02015	-0.00148
44.43000	-0.02014	-0.00148
44.44000	-0.01991	-0.00146
44.45000	-0.01948	-0.00147
44.46000	-0.01939	-0.00147
44.47000	-0.01933	-0.00147
44.48000	-0.01928	-0.00148
44.49000	-0.01906	-0.00149
44.50000	-0.01879	-0.00148
44.51000	-0.01831	-0.00148
44.52000	-0.01822	-0.00147
44.53000	-0.01813	-0.00149
44.54000	-0.01796	-0.00149
44.55000	-0.01764	-0.00150
44.56000	-0.01732	-0.00147
44.57000	-0.01708	-0.00147
44.58000	-0.01700	-0.00147
44.59000	-0.01682	-0.00148
44.60000	-0.01642	-0.00146
44.61000	-0.01595	-0.00146
44.62000	-0.01586	-0.00146
44.63000	-0.01567	-0.00147
44.64000	-0.01520	-0.00145
44.65000	-0.01476	-0.00145
44.66000	-0.01465	-0.00145
44.67000	-0.01441	-0.00145
44.68000	-0.01391	-0.00144
44.69000	-0.01359	-0.00144
44.70000	-0.01349	-0.00144
44.71000	-0.01329	-0.00145
44.72000	-0.01281	-0.00144
44.73000	-0.01245	-0.00144
44.74000	-0.01237	-0.00143
44.75000	-0.01222	-0.00145
44.76000	-0.01186	-0.00143
44.77000	-0.01148	-0.00143
44.78000	-0.01124	-0.00142
44.79000	-0.01112	-0.00142
44.80000	-0.01084	-0.00142
44.81000	-0.01037	-0.00141
44.82000	-0.01009	-0.00141
44.83000	-0.01000	-0.00142
44.84000	-0.00979	-0.00142
44.85000	-0.00935	-0.00141
44.86000	-0.00896	-0.00141
44.87000	-0.00888	-0.00141
44.88000	-0.00876	-0.00141
44.89000	-0.00849	-0.00142
44.90000	-0.00819	-0.00140
44.91000	-0.00780	-0.00140
44.92000	-0.00772	-0.00140
44.93000	-0.00763	-0.00140
44.94000	-0.00747	-0.00140
44.95000	-0.00725	-0.00140
44.96000	-0.00711	-0.00138
44.97000	-0.00666	-0.00139
44.98000	-0.00657	-0.00139
44.99000	-0.00651	-0.00140
45.00000	-0.00644	-0.00140
45.01000	-0.00626	-0.00140
45.02000	-0.00624	-0.00139
45.03000	-0.00601	-0.00138
45.04000	-0.00618	-0.00138
45.05000	-0.00586	-0.00138
45.06000	-0.00558	-0.00138
45.07000	-0.00544	-0.00139
45.08000	-0.00542	-0.00138
45.09000	-0.00541	-0.00138
45.10000	-0.00532	-0.00139
45.11000	-0.00532	-0.00139
45.12000	-0.00527	-0.00139
45.13000	-0.00529	-0.00140
45.14000	-0.00527	-0.00141
45.15000	-0.00527	-0.00140
45.16000	-0.00519	-0.00142
45.17000	-0.00522	-0.00141
45.18000	-0.00517	-0.00141
45.19000	-0.00523	-0.00141
45.20000	-0.00521	-0.00141
45.21000	-0.00521	-0.00140
45.22000	-0.00512	-0.00139
45.23000	-0.00519	-0.00137
45.24000	-0.00518	-0.00138
45.25000	-0.00523	-0.00138
45.26000	-0.00524	-0.00138
45.27000	-0.00520	-0.00138
45.28000	-0.00526	-0.00137
45.29000	-0.00526	-0.00137
45.30000	-0.00529	-0.00137
45.31000	-0.00530	-0.00137
45.32000	-0.00530	-0.00137
45.33000	-0.00531	-0.00137
45.34000	-0.00531	-0.00137
45.35000	-0.00534	-0.00137
45.36000	-0.00531	-0.00137
45.37000	-0.00533	-0.00136
45.38000	-0.00535	-0.00136
45.39000	-0.00535	-0.00137
45.40000	-0.00536	-0.00138
45.41000	-0.00537	-0.00138
45.42000	-0.00537	-0.00137
45.43000	-0.00538	-0.00137
45.44000	-0.00539	-0.00137
45.45000	-0.00540	-0.00137
45.46000	-0.00540	-0.00137
45.47000	-0.00540	-0.00138
45.48000	-0.00540	-0.00137
45.49000	-0.00541	-0.00138
45.50000	-0.00542	-0.00138
45.51000	-0.00542	-0.00138
45.52000	-0.00542	-0.00138
45.53000	-0.00542	-0.00138
45.54000	-0.00542	-0.00138
45.55000	-0.00543	-0.00138
45.56000	-0.00543	-0.00138
45.57000	-0.00543	-0.00138
45.58000	-0.00542	-0.00138
45.59000	-0.00542	-0.00138
45.60000	-0.00543	-0.00138
45.61000	-0.00543	-0.00138
45.62000	-0.00543	-0.00138
45.63000	-0.00543	-0.00139
45.64000	-0.00543	-0.00139
45.65000	-0.00543	-0.00139
45.66000	-0.00543	-0.00140
45.67000	-0.00542	-0.00140
45.68000	-0.00543	-0.00141
45.69000	-0.00542	-0.00141
45.70000	-0.00542	-0.00140
45.71000	-0.00542	-0.00140
45.72000	-0.00542	-0.00141
45.73000	-0.00542	-0.00140
45.74000	-0.00542	-0.00141
45.75000	-0.00542	-0.00140
45.76000	-0.00542	-0.00139
45.77000	-0.00542	-0.00138
45.78000	-0.00541	-0.00138
45.79000	-0.00541	-0.00138
45.80000	-0.00542	-0.00139
45.81000	-0.00542	-0.00138
45.82000	-0.00542	-0.00138
45.83000	-0.00542	-0.00137
45.84000	-0.00541	-0.00137
45.85000	-0.00542	-0.00137
45.86000	-0.00542	-0.00138
